Date,Treatment,Tray,Family,Hatch,Population,Days to Hatch,Egg Weight,alt_treatments
2/15/16,4,1,P7,17,Pedro,187,0.112,PP_AVG
2/15/16,4,2,P7,15,Pedro,187,0.112,PP_AVG
2/15/16,4,4,P7,15,Pedro,187,0.112,PP_AVG
2/16/16,4,2,P7,15,Pedro,188,0.112,PP_AVG
2/16/16,4,4,P7,11,Pedro,188,0.112,PP_AVG
2/16/16,4,3,P7,10,Pedro,188,0.112,PP_AVG
2/16/16,4,1,P7,9,Pedro,188,0.112,PP_AVG
2/17/16,4,3,P7,7,Pedro,189,0.112,PP_AVG
2/17/16,4,2,P7,6,Pedro,189,0.112,PP_AVG
2/17/16,4,1,P7,5,Pedro,189,0.112,PP_AVG
2/17/16,4,4,P7,5,Pedro,189,0.112,PP_AVG
2/18/16,4,2,P7,7,Pedro,190,0.112,PP_AVG
2/18/16,4,3,P7,5,Pedro,190,0.112,PP_AVG
2/18/16,4,4,P7,5,Pedro,190,0.112,PP_AVG
2/18/16,4,1,P7,4,Pedro,190,0.112,PP_AVG
2/19/16,4,1,P7,4,Pedro,191,0.112,PP_AVG
2/19/16,4,4,P7,4,Pedro,191,0.112,PP_AVG
2/19/16,4,3,P7,3,Pedro,191,0.112,PP_AVG
2/19/16,4,2,P7,2,Pedro,191,0.112,PP_AVG
2/20/16,4,1,P7,8,Pedro,192,0.112,PP_AVG
2/20/16,4,2,P7,5,Pedro,192,0.112,PP_AVG
2/20/16,4,4,P7,5,Pedro,192,0.112,PP_AVG
2/20/16,4,3,P7,3,Pedro,192,0.112,PP_AVG
2/21/16,4,1,P7,6,Pedro,193,0.112,PP_AVG
2/21/16,4,4,P7,4,Pedro,193,0.112,PP_AVG
2/21/16,4,2,P7,1,Pedro,193,0.112,PP_AVG
2/21/16,4,3,P7,1,Pedro,193,0.112,PP_AVG
2/22/16,4,4,P7,2,Pedro,194,0.112,PP_AVG
2/22/16,4,2,P7,2,Pedro,194,0.112,PP_AVG
2/22/16,4,1,P7,1,Pedro,194,0.112,PP_AVG
2/23/16,4,2,P7,1,Pedro,195,0.112,PP_AVG
2/24/16,4,4,P7,1,Pedro,196,0.112,PP_AVG
2/25/16,4,3,P7,2,Pedro,197,0.112,PP_AVG
2/25/16,4,1,P7,1,Pedro,197,0.112,PP_AVG
2/26/16,4,2,P7,1,Pedro,198,0.112,PP_AVG
10/20/15,MIROC,2,P8,1,Pedro,69,0.109,WI_MIROC
10/20/15,MIROC,4,P8,1,Pedro,69,0.109,WI_MIROC
10/21/15,MIROC,3,P8,12,Pedro,70,0.109,WI_MIROC
10/21/15,MIROC,2,P8,5,Pedro,70,0.109,WI_MIROC
10/21/15,MIROC,4,P8,5,Pedro,70,0.109,WI_MIROC
10/21/15,MIROC,1,P8,4,Pedro,70,0.109,WI_MIROC
10/22/15,MIROC,3,P8,26,Pedro,71,0.109,WI_MIROC
10/22/15,MIROC,1,P8,23,Pedro,71,0.109,WI_MIROC
10/22/15,MIROC,2,P8,22,Pedro,71,0.109,WI_MIROC
10/22/15,MIROC,4,P8,20,Pedro,71,0.109,WI_MIROC
10/23/15,MIROC,1,P8,17,Pedro,72,0.109,WI_MIROC
10/23/15,MIROC,2,P8,15,Pedro,72,0.109,WI_MIROC
10/23/15,MIROC,4,P8,14,Pedro,72,0.109,WI_MIROC
10/23/15,MIROC,3,P8,13,Pedro,72,0.109,WI_MIROC
10/23/15,AVG,2,P8,1,Pedro,72,0.109,WI_AVG
10/24/15,MIROC,1,P8,12,Pedro,73,0.109,WI_MIROC
10/24/15,MIROC,2,P8,11,Pedro,73,0.109,WI_MIROC
10/24/15,MIROC,3,P8,9,Pedro,73,0.109,WI_MIROC
10/24/15,MIROC,4,P8,4,Pedro,73,0.109,WI_MIROC
10/25/15,MIROC,1,P8,10,Pedro,74,0.109,WI_MIROC
10/25/15,MIROC,3,P8,9,Pedro,74,0.109,WI_MIROC
10/25/15,MIROC,2,P8,7,Pedro,74,0.109,WI_MIROC
10/25/15,MIROC,4,P8,7,Pedro,74,0.109,WI_MIROC
10/25/15,AVG,1,P8,4,Pedro,74,0.109,WI_AVG
10/26/15,MIROC,1,P8,5,Pedro,75,0.109,WI_MIROC
10/26/15,AVG,4,P8,5,Pedro,75,0.109,WI_AVG
10/26/15,AVG,2,P8,4,Pedro,75,0.109,WI_AVG
10/26/15,MIROC,3,P8,3,Pedro,75,0.109,WI_MIROC
10/26/15,MIROC,4,P8,3,Pedro,75,0.109,WI_MIROC
10/26/15,MIROC,2,P8,2,Pedro,75,0.109,WI_MIROC
10/26/15,AVG,3,P8,1,Pedro,75,0.109,WI_AVG
10/27/15,MIROC,1,P8,4,Pedro,76,0.109,WI_MIROC
10/27/15,MIROC,4,P8,4,Pedro,76,0.109,WI_MIROC
10/27/15,AVG,2,P8,3,Pedro,76,0.109,WI_AVG
10/27/15,AVG,3,P8,3,Pedro,76,0.109,WI_AVG
10/27/15,MIROC,3,P8,2,Pedro,76,0.109,WI_MIROC
10/27/15,AVG,1,P8,1,Pedro,76,0.109,WI_AVG
10/27/15,AVG,4,P8,1,Pedro,76,0.109,WI_AVG
10/28/15,AVG,3,P8,6,Pedro,77,0.109,WI_AVG
10/28/15,AVG,2,P8,5,Pedro,77,0.109,WI_AVG
10/28/15,AVG,1,P8,4,Pedro,77,0.109,WI_AVG
10/28/15,AVG,4,P8,1,Pedro,77,0.109,WI_AVG
10/29/15,AVG,3,P8,14,Pedro,78,0.109,WI_AVG
10/29/15,AVG,2,P8,6,Pedro,78,0.109,WI_AVG
10/29/15,AVG,1,P8,4,Pedro,78,0.109,WI_AVG
10/29/15,AVG,4,P8,2,Pedro,78,0.109,WI_AVG
10/29/15,MIROC,4,P8,1,Pedro,78,0.109,WI_MIROC
10/30/15,AVG,3,P8,13,Pedro,79,0.109,WI_AVG
10/30/15,AVG,1,P8,11,Pedro,79,0.109,WI_AVG
10/30/15,AVG,2,P8,10,Pedro,79,0.109,WI_AVG
10/30/15,AVG,4,P8,8,Pedro,79,0.109,WI_AVG
10/30/15,MIROC,3,P8,1,Pedro,79,0.109,WI_MIROC
10/30/15,MIROC,4,P8,1,Pedro,79,0.109,WI_MIROC
10/31/15,AVG,3,P8,7,Pedro,80,0.109,WI_AVG
10/31/15,AVG,1,P8,5,Pedro,80,0.109,WI_AVG
10/31/15,AVG,2,P8,5,Pedro,80,0.109,WI_AVG
10/31/15,AVG,4,P8,4,Pedro,80,0.109,WI_AVG
11/1/15,AVG,3,P8,6,Pedro,81,0.109,WI_AVG
11/1/15,AVG,1,P8,5,Pedro,81,0.109,WI_AVG
11/1/15,AVG,2,P8,4,Pedro,81,0.109,WI_AVG
11/1/15,AVG,4,P8,4,Pedro,81,0.109,WI_AVG
11/2/15,AVG,4,P8,7,Pedro,82,0.109,WI_AVG
11/2/15,AVG,1,P8,5,Pedro,82,0.109,WI_AVG
11/2/15,AVG,2,P8,5,Pedro,82,0.109,WI_AVG
11/2/15,AVG,3,P8,4,Pedro,82,0.109,WI_AVG
11/3/15,AVG,1,P8,4,Pedro,83,0.109,WI_AVG
11/3/15,AVG,4,P8,2,Pedro,83,0.109,WI_AVG
11/3/15,AVG,2,P8,1,Pedro,83,0.109,WI_AVG
11/3/15,AVG,3,P8,1,Pedro,83,0.109,WI_AVG
11/4/15,AVG,2,P8,2,Pedro,84,0.109,WI_AVG
11/4/15,AVG,4,P8,2,Pedro,84,0.109,WI_AVG
11/4/15,AVG,1,P8,1,Pedro,84,0.109,WI_AVG
11/6/15,AVG,4,P8,2,Pedro,86,0.109,WI_AVG
11/6/15,AVG,2,P8,1,Pedro,86,0.109,WI_AVG
11/8/15,AVG,1,P8,1,Pedro,88,0.109,WI_AVG
11/9/15,AVG,4,P8,1,Pedro,89,0.109,WI_AVG
11/14/15,8,2,P8,2,Pedro,94,0.109,PP_MIROC
11/14/15,8,4,P8,1,Pedro,94,0.109,PP_MIROC
11/15/15,8,2,P8,1,Pedro,95,0.109,PP_MIROC
11/16/15,8,1,P8,1,Pedro,96,0.109,PP_MIROC
11/16/15,8,3,P8,1,Pedro,96,0.109,PP_MIROC
11/17/15,8,1,P8,6,Pedro,97,0.109,PP_MIROC
11/17/15,8,2,P8,4,Pedro,97,0.109,PP_MIROC
11/17/15,8,4,P8,3,Pedro,97,0.109,PP_MIROC
11/18/15,8,3,P8,9,Pedro,98,0.109,PP_MIROC
11/18/15,8,1,P8,4,Pedro,98,0.109,PP_MIROC
11/18/15,8,2,P8,3,Pedro,98,0.109,PP_MIROC
11/18/15,8,4,P8,1,Pedro,98,0.109,PP_MIROC
11/19/15,8,3,P8,14,Pedro,99,0.109,PP_MIROC
11/19/15,8,1,P8,10,Pedro,99,0.109,PP_MIROC
11/19/15,8,2,P8,7,Pedro,99,0.109,PP_MIROC
11/19/15,8,4,P8,6,Pedro,99,0.109,PP_MIROC
11/20/15,8,2,P8,13,Pedro,100,0.109,PP_MIROC
11/20/15,8,1,P8,10,Pedro,100,0.109,PP_MIROC
11/20/15,8,3,P8,10,Pedro,100,0.109,PP_MIROC
11/20/15,8,4,P8,10,Pedro,100,0.109,PP_MIROC
11/21/15,8,2,P8,15,Pedro,101,0.109,PP_MIROC
11/21/15,8,4,P8,13,Pedro,101,0.109,PP_MIROC
11/21/15,8,1,P8,8,Pedro,101,0.109,PP_MIROC
11/21/15,8,3,P8,8,Pedro,101,0.109,PP_MIROC
11/22/15,8,2,P8,14,Pedro,102,0.109,PP_MIROC
11/22/15,8,3,P8,14,Pedro,102,0.109,PP_MIROC
11/22/15,8,1,P8,8,Pedro,102,0.109,PP_MIROC
11/22/15,8,4,P8,6,Pedro,102,0.109,PP_MIROC
11/23/15,8,2,P8,9,Pedro,103,0.109,PP_MIROC
11/23/15,8,3,P8,8,Pedro,103,0.109,PP_MIROC
11/23/15,8,1,P8,7,Pedro,103,0.109,PP_MIROC
11/23/15,8,4,P8,6,Pedro,103,0.109,PP_MIROC
11/24/15,8,4,P8,6,Pedro,104,0.109,PP_MIROC
11/24/15,8,3,P8,3,Pedro,104,0.109,PP_MIROC
11/24/15,8,1,P8,2,Pedro,104,0.109,PP_MIROC
11/24/15,8,2,P8,2,Pedro,104,0.109,PP_MIROC
11/25/15,8,1,P8,3,Pedro,105,0.109,PP_MIROC
11/25/15,8,2,P8,2,Pedro,105,0.109,PP_MIROC
11/25/15,8,3,P8,1,Pedro,105,0.109,PP_MIROC
11/25/15,8,4,P8,1,Pedro,105,0.109,PP_MIROC
11/26/15,8,2,P8,1,Pedro,106,0.109,PP_MIROC
11/27/15,8,1,P8,2,Pedro,107,0.109,PP_MIROC
11/30/15,Cold,4,P8,1,Pedro,110,0.109,WI_Cold
12/1/15,Cold,4,P8,1,Pedro,111,0.109,WI_Cold
12/2/15,Cold,4,P8,3,Pedro,112,0.109,WI_Cold
12/2/15,Cold,3,P8,2,Pedro,112,0.109,WI_Cold
12/2/15,Cold,2,P8,1,Pedro,112,0.109,WI_Cold
12/3/15,Cold,4,P8,4,Pedro,113,0.109,WI_Cold
12/3/15,Cold,2,P8,3,Pedro,113,0.109,WI_Cold
12/3/15,Cold,1,P8,2,Pedro,113,0.109,WI_Cold
12/3/15,Cold,3,P8,1,Pedro,113,0.109,WI_Cold
12/4/15,Cold,1,P8,5,Pedro,114,0.109,WI_Cold
12/4/15,Cold,2,P8,3,Pedro,114,0.109,WI_Cold
12/4/15,Cold,3,P8,3,Pedro,114,0.109,WI_Cold
12/4/15,Cold,4,P8,3,Pedro,114,0.109,WI_Cold
12/5/15,Cold,1,P8,5,Pedro,115,0.109,WI_Cold
12/5/15,Cold,2,P8,3,Pedro,115,0.109,WI_Cold
12/5/15,Cold,4,P8,3,Pedro,115,0.109,WI_Cold
12/5/15,Cold,3,P8,2,Pedro,115,0.109,WI_Cold
12/6/15,Cold,3,P8,6,Pedro,116,0.109,WI_Cold
12/6/15,Cold,1,P8,5,Pedro,116,0.109,WI_Cold
12/6/15,Cold,2,P8,4,Pedro,116,0.109,WI_Cold
12/6/15,Cold,4,P8,4,Pedro,116,0.109,WI_Cold
12/7/15,Cold,1,P8,6,Pedro,117,0.109,WI_Cold
12/7/15,Cold,4,P8,6,Pedro,117,0.109,WI_Cold
12/7/15,Cold,2,P8,5,Pedro,117,0.109,WI_Cold
12/7/15,Cold,3,P8,1,Pedro,117,0.109,WI_Cold
12/8/15,Cold,4,P8,6,Pedro,118,0.109,WI_Cold
12/8/15,Cold,3,P8,5,Pedro,118,0.109,WI_Cold
12/8/15,Cold,1,P8,4,Pedro,118,0.109,WI_Cold
12/8/15,Cold,2,P8,3,Pedro,118,0.109,WI_Cold
12/9/15,Cold,4,P8,6,Pedro,119,0.109,WI_Cold
12/9/15,Cold,3,P8,4,Pedro,119,0.109,WI_Cold
12/9/15,Cold,1,P8,3,Pedro,119,0.109,WI_Cold
12/10/15,Cold,3,P8,10,Pedro,120,0.109,WI_Cold
12/10/15,Cold,2,P8,7,Pedro,120,0.109,WI_Cold
12/10/15,Cold,1,P8,3,Pedro,120,0.109,WI_Cold
12/11/15,Cold,3,P8,5,Pedro,121,0.109,WI_Cold
12/11/15,Cold,4,P8,3,Pedro,121,0.109,WI_Cold
12/11/15,Cold,1,P8,1,Pedro,121,0.109,WI_Cold
12/11/15,Cold,2,P8,1,Pedro,121,0.109,WI_Cold
12/12/15,Cold,2,P8,4,Pedro,122,0.109,WI_Cold
12/12/15,Cold,1,P8,3,Pedro,122,0.109,WI_Cold
12/12/15,Cold,3,P8,3,Pedro,122,0.109,WI_Cold
12/12/15,Cold,4,P8,3,Pedro,122,0.109,WI_Cold
12/13/15,Cold,2,P8,2,Pedro,123,0.109,WI_Cold
12/13/15,Cold,3,P8,2,Pedro,123,0.109,WI_Cold
12/13/15,Cold,1,P8,1,Pedro,123,0.109,WI_Cold
12/13/15,Cold,4,P8,1,Pedro,123,0.109,WI_Cold
12/14/15,Cold,1,P8,4,Pedro,124,0.109,WI_Cold
12/14/15,Cold,2,P8,1,Pedro,124,0.109,WI_Cold
12/14/15,Cold,3,P8,1,Pedro,124,0.109,WI_Cold
12/15/15,Cold,3,P8,2,Pedro,125,0.109,WI_Cold
12/15/15,Cold,1,P8,1,Pedro,125,0.109,WI_Cold
12/15/15,Cold,2,P8,1,Pedro,125,0.109,WI_Cold
12/16/15,Cold,4,P8,1,Pedro,126,0.109,WI_Cold
12/17/15,Cold,2,P8,1,Pedro,127,0.109,WI_Cold
12/17/15,Cold,3,P8,1,Pedro,127,0.109,WI_Cold
12/18/15,Cold,2,P8,1,Pedro,128,0.109,WI_Cold
12/19/15,Cold,2,P8,1,Pedro,129,0.109,WI_Cold
12/22/15,Cold,1,P8,1,Pedro,132,0.109,WI_Cold
2/8/16,4,1,P8,1,Pedro,180,0.109,PP_AVG
2/8/16,4,4,P8,1,Pedro,180,0.109,PP_AVG
2/9/16,4,1,P8,2,Pedro,181,0.109,PP_AVG
2/10/16,4,3,P8,2,Pedro,182,0.109,PP_AVG
2/10/16,4,1,P8,1,Pedro,182,0.109,PP_AVG
2/10/16,4,2,P8,1,Pedro,182,0.109,PP_AVG
2/10/16,4,4,P8,1,Pedro,182,0.109,PP_AVG
2/11/16,4,4,P8,3,Pedro,183,0.109,PP_AVG
2/11/16,4,1,P8,2,Pedro,183,0.109,PP_AVG
2/11/16,4,2,P8,1,Pedro,183,0.109,PP_AVG
2/12/16,4,2,P8,4,Pedro,184,0.109,PP_AVG
2/12/16,4,4,P8,4,Pedro,184,0.109,PP_AVG
2/12/16,4,3,P8,3,Pedro,184,0.109,PP_AVG
2/12/16,4,1,P8,2,Pedro,184,0.109,PP_AVG
2/13/16,4,3,P8,13,Pedro,185,0.109,PP_AVG
2/13/16,4,1,P8,5,Pedro,185,0.109,PP_AVG
2/13/16,4,2,P8,5,Pedro,185,0.109,PP_AVG
2/13/16,4,4,P8,4,Pedro,185,0.109,PP_AVG
2/14/16,4,3,P8,16,Pedro,186,0.109,PP_AVG
2/14/16,4,1,P8,5,Pedro,186,0.109,PP_AVG
2/14/16,4,4,P8,5,Pedro,186,0.109,PP_AVG
2/14/16,4,2,P8,4,Pedro,186,0.109,PP_AVG
2/15/16,4,3,P8,15,Pedro,187,0.109,PP_AVG
2/15/16,4,1,P8,11,Pedro,187,0.109,PP_AVG
2/15/16,4,2,P8,9,Pedro,187,0.109,PP_AVG
2/15/16,4,4,P8,8,Pedro,187,0.109,PP_AVG
2/16/16,4,1,P8,24,Pedro,188,0.109,PP_AVG
2/16/16,4,4,P8,15,Pedro,188,0.109,PP_AVG
2/16/16,4,2,P8,13,Pedro,188,0.109,PP_AVG
2/16/16,4,3,P8,12,Pedro,188,0.109,PP_AVG
2/17/16,4,1,P8,10,Pedro,189,0.109,PP_AVG
2/17/16,4,2,P8,4,Pedro,189,0.109,PP_AVG
2/17/16,4,3,P8,4,Pedro,189,0.109,PP_AVG
2/17/16,4,4,P8,4,Pedro,189,0.109,PP_AVG
2/18/16,4,4,P8,7,Pedro,190,0.109,PP_AVG
2/18/16,4,2,P8,4,Pedro,190,0.109,PP_AVG
2/18/16,4,1,P8,3,Pedro,190,0.109,PP_AVG
2/18/16,4,3,P8,1,Pedro,190,0.109,PP_AVG
2/19/16,4,3,P8,3,Pedro,191,0.109,PP_AVG
2/19/16,4,4,P8,3,Pedro,191,0.109,PP_AVG
2/19/16,4,1,P8,2,Pedro,191,0.109,PP_AVG
2/19/16,4,2,P8,2,Pedro,191,0.109,PP_AVG
2/20/16,4,2,P8,5,Pedro,192,0.109,PP_AVG
2/20/16,4,4,P8,2,Pedro,192,0.109,PP_AVG
2/20/16,4,3,P8,1,Pedro,192,0.109,PP_AVG
2/21/16,4,1,P8,1,Pedro,193,0.109,PP_AVG
2/21/16,4,2,P8,1,Pedro,193,0.109,PP_AVG
2/21/16,4,4,P8,1,Pedro,193,0.109,PP_AVG
2/22/16,4,1,P8,1,Pedro,194,0.109,PP_AVG
2/23/16,4,4,P8,1,Pedro,195,0.109,PP_AVG
2/23/16,4,1,P8,1,Pedro,195,0.109,PP_AVG
2/24/16,4,4,P8,2,Pedro,196,0.109,PP_AVG
2/24/16,4,3,P8,2,Pedro,196,0.109,PP_AVG
2/24/16,4,1,P8,1,Pedro,196,0.109,PP_AVG
2/25/16,4,1,P8,1,Pedro,197,0.109,PP_AVG
10/22/15,MIROC,4,P9,1,Pedro,71,0.12,WI_MIROC
10/24/15,MIROC,3,P9,1,Pedro,73,0.12,WI_MIROC
10/24/15,MIROC,4,P9,1,Pedro,73,0.12,WI_MIROC
10/27/15,MIROC,2,P9,3,Pedro,76,0.12,WI_MIROC
10/27/15,MIROC,3,P9,2,Pedro,76,0.12,WI_MIROC
10/27/15,MIROC,1,P9,1,Pedro,76,0.12,WI_MIROC
10/28/15,MIROC,1,P9,1,Pedro,77,0.12,WI_MIROC
10/29/15,MIROC,1,P9,2,Pedro,78,0.12,WI_MIROC
10/29/15,MIROC,2,P9,2,Pedro,78,0.12,WI_MIROC
10/29/15,AVG,3,P9,1,Pedro,78,0.12,WI_AVG
10/30/15,MIROC,3,P9,5,Pedro,79,0.12,WI_MIROC
10/30/15,MIROC,4,P9,2,Pedro,79,0.12,WI_MIROC
10/30/15,MIROC,1,P9,1,Pedro,79,0.12,WI_MIROC
10/31/15,MIROC,4,P9,1,Pedro,80,0.12,WI_MIROC
11/1/15,MIROC,3,P9,1,Pedro,81,0.12,WI_MIROC
11/2/15,MIROC,4,P9,1,Pedro,82,0.12,WI_MIROC
11/2/15,AVG,4,P9,1,Pedro,82,0.12,WI_AVG
11/5/15,MIROC,2,P9,1,Pedro,85,0.12,WI_MIROC
11/5/15,AVG,4,P9,1,Pedro,85,0.12,WI_AVG
11/7/15,AVG,4,P9,3,Pedro,87,0.12,WI_AVG
11/7/15,AVG,1,P9,1,Pedro,87,0.12,WI_AVG
11/8/15,AVG,2,P9,1,Pedro,88,0.12,WI_AVG
11/9/15,AVG,2,P9,1,Pedro,89,0.12,WI_AVG
11/10/15,AVG,1,P9,1,Pedro,90,0.12,WI_AVG
11/10/15,AVG,1,P9,1,Pedro,90,0.12,WI_AVG
11/10/15,AVG,3,P9,1,Pedro,90,0.12,WI_AVG
11/11/15,AVG,1,P9,1,Pedro,91,0.12,WI_AVG
11/11/15,AVG,4,P9,1,Pedro,91,0.12,WI_AVG
11/12/15,AVG,1,P9,2,Pedro,92,0.12,WI_AVG
11/12/15,AVG,3,P9,2,Pedro,92,0.12,WI_AVG
11/12/15,AVG,2,P9,1,Pedro,92,0.12,WI_AVG
11/13/15,AVG,4,P9,1,Pedro,93,0.12,WI_AVG
11/16/15,AVG,3,P9,1,Pedro,96,0.12,WI_AVG
11/20/15,8,1,P9,1,Pedro,100,0.12,PP_MIROC
11/20/15,8,4,P9,1,Pedro,100,0.12,PP_MIROC
11/21/15,8,2,P9,2,Pedro,101,0.12,PP_MIROC
11/21/15,8,1,P9,1,Pedro,101,0.12,PP_MIROC
11/21/15,8,3,P9,1,Pedro,101,0.12,PP_MIROC
11/22/15,8,1,P9,3,Pedro,102,0.12,PP_MIROC
11/22/15,8,3,P9,2,Pedro,102,0.12,PP_MIROC
11/23/15,8,1,P9,1,Pedro,103,0.12,PP_MIROC
11/23/15,8,3,P9,1,Pedro,103,0.12,PP_MIROC
11/23/15,8,4,P9,1,Pedro,103,0.12,PP_MIROC
11/24/15,8,2,P9,2,Pedro,104,0.12,PP_MIROC
11/24/15,8,1,P9,1,Pedro,104,0.12,PP_MIROC
11/24/15,8,4,P9,1,Pedro,104,0.12,PP_MIROC
12/4/15,Cold,4,P9,1,Pedro,114,0.12,WI_Cold
12/8/15,Cold,4,P9,3,Pedro,118,0.12,WI_Cold
12/11/15,Cold,2,P9,1,Pedro,121,0.12,WI_Cold
12/15/15,Cold,1,P9,1,Pedro,125,0.12,WI_Cold
12/15/15,Cold,4,P9,1,Pedro,125,0.12,WI_Cold
12/16/15,Cold,4,P9,2,Pedro,126,0.12,WI_Cold
12/16/15,Cold,1,P9,1,Pedro,126,0.12,WI_Cold
12/17/15,Cold,2,P9,3,Pedro,127,0.12,WI_Cold
12/18/15,Cold,3,P9,1,Pedro,128,0.12,WI_Cold
12/19/15,Cold,3,P9,1,Pedro,129,0.12,WI_Cold
12/19/15,Cold,4,P9,1,Pedro,129,0.12,WI_Cold
12/20/15,Cold,1,P9,1,Pedro,130,0.12,WI_Cold
12/21/15,Cold,3,P9,1,Pedro,131,0.12,WI_Cold
12/21/15,Cold,4,P9,1,Pedro,131,0.12,WI_Cold
12/22/15,Cold,4,P9,1,Pedro,132,0.12,WI_Cold
12/23/15,Cold,2,P9,2,Pedro,133,0.12,WI_Cold
12/23/15,Cold,3,P9,1,Pedro,133,0.12,WI_Cold
12/26/15,Cold,1,P9,1,Pedro,136,0.12,WI_Cold
2/15/16,4,2,P9,1,Pedro,187,0.12,PP_AVG
2/16/16,4,4,P9,1,Pedro,188,0.12,PP_AVG
2/18/16,4,1,P9,1,Pedro,190,0.12,PP_AVG
2/18/16,4,2,P9,1,Pedro,190,0.12,PP_AVG
2/18/16,4,4,P9,1,Pedro,190,0.12,PP_AVG
2/19/16,4,2,P9,1,Pedro,191,0.12,PP_AVG
2/20/16,4,2,P9,1,Pedro,192,0.12,PP_AVG
2/20/16,4,3,P9,1,Pedro,192,0.12,PP_AVG
2/22/16,4,3,P9,1,Pedro,194,0.12,PP_AVG
2/24/16,4,2,P9,2,Pedro,196,0.12,PP_AVG
2/25/16,4,1,P9,2,Pedro,197,0.12,PP_AVG
2/26/16,4,1,P9,1,Pedro,198,0.12,PP_AVG
10/20/15,MIROC,3,W1,1,Woody,69,0.145,WI_MIROC
10/22/15,MIROC,2,W1,4,Woody,71,0.145,WI_MIROC
10/22/15,MIROC,3,W1,1,Woody,71,0.145,WI_MIROC
10/23/15,MIROC,4,W1,6,Woody,72,0.145,WI_MIROC
10/23/15,MIROC,3,W1,5,Woody,72,0.145,WI_MIROC
10/23/15,MIROC,2,W1,3,Woody,72,0.145,WI_MIROC
10/23/15,MIROC,1,W1,1,Woody,72,0.145,WI_MIROC
10/24/15,MIROC,2,W1,10,Woody,73,0.145,WI_MIROC
10/24/15,MIROC,3,W1,10,Woody,73,0.145,WI_MIROC
10/24/15,MIROC,4,W1,9,Woody,73,0.145,WI_MIROC
10/24/15,MIROC,1,W1,5,Woody,73,0.145,WI_MIROC
10/25/15,MIROC,2,W1,14,Woody,74,0.145,WI_MIROC
10/25/15,MIROC,3,W1,11,Woody,74,0.145,WI_MIROC
10/25/15,MIROC,1,W1,10,Woody,74,0.145,WI_MIROC
10/25/15,MIROC,4,W1,9,Woody,74,0.145,WI_MIROC
10/26/15,MIROC,1,W1,13,Woody,75,0.145,WI_MIROC
10/26/15,MIROC,2,W1,13,Woody,75,0.145,WI_MIROC
10/26/15,MIROC,3,W1,9,Woody,75,0.145,WI_MIROC
10/26/15,MIROC,4,W1,9,Woody,75,0.145,WI_MIROC
10/26/15,AVG,4,W1,5,Woody,75,0.145,WI_AVG
10/26/15,AVG,3,W1,1,Woody,75,0.145,WI_AVG
10/27/15,MIROC,2,W1,12,Woody,76,0.145,WI_MIROC
10/27/15,MIROC,1,W1,8,Woody,76,0.145,WI_MIROC
10/27/15,MIROC,4,W1,6,Woody,76,0.145,WI_MIROC
10/27/15,MIROC,3,W1,4,Woody,76,0.145,WI_MIROC
10/27/15,AVG,1,W1,1,Woody,76,0.145,WI_AVG
10/28/15,MIROC,1,W1,11,Woody,77,0.145,WI_MIROC
10/28/15,MIROC,3,W1,6,Woody,77,0.145,WI_MIROC
10/28/15,MIROC,2,W1,3,Woody,77,0.145,WI_MIROC
10/28/15,MIROC,4,W1,3,Woody,77,0.145,WI_MIROC
10/29/15,MIROC,2,W1,5,Woody,78,0.145,WI_MIROC
10/29/15,MIROC,1,W1,2,Woody,78,0.145,WI_MIROC
10/29/15,MIROC,3,W1,2,Woody,78,0.145,WI_MIROC
10/29/15,MIROC,4,W1,1,Woody,78,0.145,WI_MIROC
10/29/15,AVG,4,W1,1,Woody,78,0.145,WI_AVG
10/30/15,MIROC,2,W1,6,Woody,79,0.145,WI_MIROC
10/30/15,MIROC,1,W1,2,Woody,79,0.145,WI_MIROC
10/30/15,AVG,1,W1,2,Woody,79,0.145,WI_AVG
10/30/15,MIROC,3,W1,2,Woody,79,0.145,WI_MIROC
10/30/15,AVG,3,W1,2,Woody,79,0.145,WI_AVG
10/30/15,AVG,2,W1,1,Woody,79,0.145,WI_AVG
10/30/15,MIROC,4,W1,1,Woody,79,0.145,WI_MIROC
10/31/15,MIROC,1,W1,4,Woody,80,0.145,WI_MIROC
10/31/15,AVG,3,W1,1,Woody,80,0.145,WI_AVG
10/31/15,MIROC,4,W1,1,Woody,80,0.145,WI_MIROC
10/31/15,AVG,4,W1,1,Woody,80,0.145,WI_AVG
11/1/15,MIROC,2,W1,5,Woody,81,0.145,WI_MIROC
11/1/15,AVG,4,W1,4,Woody,81,0.145,WI_AVG
11/1/15,AVG,3,W1,2,Woody,81,0.145,WI_AVG
11/1/15,AVG,1,W1,1,Woody,81,0.145,WI_AVG
11/1/15,AVG,2,W1,1,Woody,81,0.145,WI_AVG
11/2/15,AVG,3,W1,5,Woody,82,0.145,WI_AVG
11/2/15,AVG,4,W1,2,Woody,82,0.145,WI_AVG
11/2/15,MIROC,1,W1,1,Woody,82,0.145,WI_MIROC
11/3/15,AVG,4,W1,5,Woody,83,0.145,WI_AVG
11/3/15,AVG,3,W1,3,Woody,83,0.145,WI_AVG
11/3/15,AVG,1,W1,2,Woody,83,0.145,WI_AVG
11/3/15,MIROC,1,W1,1,Woody,83,0.145,WI_MIROC
11/3/15,AVG,2,W1,1,Woody,83,0.145,WI_AVG
